"1400000US06075026302","Census Tract 263.02; San Francisco County; California","1552","248","3.9","3.6","5.0","6.1","2.3","2.8","2.1","1.8","11.2","6.9","13.4","8.5","13.1","7.3","18.5","8.4","8.1","4.2","22.4","7.3","99091","22486","132045","21111","48.7","(X)","(X)","(X)","(X)","(X)","1107","146","0.8","1.3","0.0","3.8","3.4","3.9","5.2","5.8","11.9","9.6","9.6","5.3","12.1","7.4","17.2","8.3","12.0","5.8","27.7","9.3","132708","44751","147997","26485","(X)","(X)","49.1","(X)","(X)","(X)","716","102","1.3","2.1","0.0","5.8","5.3","6.0","1.3","1.9","4.7","5.3","5.0","4.2","11.6","9.0","14.0","9.3","15.6","8.1","41.2","12.5","172875","32686","N","N","(X)","(X)","(X)","(X)","(X)","(X)","445","192","11.5","13.6","17.5","19.7","2.2","3.6","3.8","4.6","9.4","9.6","23.4","26.7","15.7","13.9","14.2","12.7","2.2","3.5","0.0","9.1","70189","50685","59829","16082","(X)","(X)","(X)","(X)","38.7","(X)",
"1400000US06075026303","Census Tract 263.03; San Francisco County; California","1342","259","2.1","2.6","1.0","1.6","5.4","4.2","0.6","0.9","6.6","3.8","20.9","13.9","13.8","9.1","13.7","7.1","9.5","4.8","26.3","8.0","94167","41489","136815","19079","36.4","(X)","(X)","(X)","(X)","(X)","927","160","2.2","3.6","0.0","4.5","2.3","3.6","0.9","1.4","4.0","3.3","10.5","6.3","18.2","12.4","18.7","8.6","12.4","6.6","31.0","9.7","129183","33693","157082","20851","(X)","(X)","44.8","(X)","(X)","(X)","692","152","0.0","6.0","0.0","6.0","3.0","4.9","1.2","1.9","2.2","3.0","8.2","5.6","23.7","15.4","11.6","6.8","14.0","8.2","36.1","11.3","150250","69577","N","N","(X)","(X)","(X)","(X)","(X)","(X)","415","239","1.9","3.1","3.4","5.8","12.5","12.0","0.0","9.7","14.5","12.8","42.4","33.0","5.1","5.5","2.7","4.9","1.7","3.0","15.9","18.1","70868","13987","84991","29307","(X)","(X)","(X)","(X)","17.6","(X)",
"1400000US06075026401","Census Tract 264.01; San Francisco County; California","1035","134","6.9","5.1","2.3","2.5","5.4","4.9","3.2","4.6","6.9","4.2","21.5","10.4","11.1","4.8","13.8","6.3","9.3","6.5","19.6","8.7","80563","24139","122772","25132","55.7","(X)","(X)","(X)","(X)","(X)","798","151","5.4","5.0","1.5","2.5","12.5","9.6","0.0","5.2","8.0","5.5","21.6","12.0","14.3","6.0","14.2","7.4","6.1","6.2","16.4","9.0","76538","18140","102747","19788","(X)","(X)","55.3","(X)","(X)","(X)","448","78","3.1","4.7","2.7","4.3","8.5","9.3","0.0","9.0","6.3","6.5","9.2","8.9","17.4","8.8","17.4","9.6","8.3","10.2","27.2","14.0","110417","45376","N","N","(X)","(X)","(X)","(X)","(X)","(X)","237","88","11.8","17.5","5.1","7.5","7.6","11.3","0.0","16.4","9.3","10.1","27.4","20.3","5.5","8.2","15.2","15.2","0.0","16.4","18.1","20.2","70709","28028","120162","79842","(X)","(X)","(X)","(X)","42.2","(X)",
"1400000US06075026402","Census Tract 264.02; San Francisco County; California","1262","238","2.1","2.0","2.4","3.1","3.2","3.1","4.0","3.7","1.4","1.7","15.8","7.6","10.1","6.5","18.0","8.0","13.2","8.3","29.7","11.3","117230","28628","171024","35038","51.1","(X)","(X)","(X)","(X)","(X)","985","222","0.0","4.2","0.0","4.2","2.8","3.6","3.8","4.4","4.5","5.3","16.8","9.0","10.4","7.8","21.1","8.9","15.0","10.3","25.7","12.6","120733","20905","155931","31084","(X)","(X)","58.9","(X)","(X)","(X)","679","206","0.0","6.1","0.0","6.1","0.0","6.1","5.4","6.2","1.5","2.6","13.1","9.9","8.8","10.8","25.3","11.9","10.0","7.2","35.8","16.1","125855","57740","N","N","(X)","(X)","(X)","(X)","(X)","(X)","277","120","9.7","9.6","10.8","12.9","4.7","4.7","5.1","5.8","2.9","4.1","12.6","13.1","13.0","11.6","7.2","7.2","1.8","2.7","32.1","23.1","88750","43710","187245","115976","(X)","(X)","(X)","(X)","20.2","(X)",
"1400000US06075026403","Census Tract 264.03; San Francisco County; California","1109","191","6.0","5.4","2.0","3.1","14.4","10.3","3.3","3.9","6.0","5.9","18.6","13.1","4.3","3.4","14.3","7.7","14.2","9.4","16.9","9.9","73750","56865","110713","26569","43.5","(X)","(X)","(X)","(X)","(X)","796","168","5.4","5.6","0.0","5.2","7.2","9.8","2.6","4.2","7.0","7.7","27.0","18.5","4.4","3.9","11.6","8.2","21.5","13.4","13.3","10.1","77143","74834","114240","27932","(X)","(X)","47.0","(X)","(X)","(X)","650","176","5.4","6.5","0.0","6.3","8.8","12.0","3.2","5.2","8.6","9.6","28.5","21.4","2.8","3.3","11.2","10.4","18.0","11.8","13.5","12.0","71868","64318","N","N","(X)","(X)","(X)","(X)","(X)","(X)","313","140","7.7","12.0","7.0","10.7","32.9","31.3","5.1","8.0","3.2","6.0","2.2","4.5","4.2","6.9","16.3","16.8","2.6","4.0","18.8","20.2","-","**","88606","50835","(X)","(X)","(X)","(X)","34.5","(X)",
"1400000US06075026404","Census Tract 264.04; San Francisco County; California","694","68","7.3","6.0","2.4","2.3","7.6","6.2","1.9","3.0","1.9","2.4","26.2","9.9","9.8","6.8","14.4","5.9","13.0","6.5","15.4","6.7","83500","31392","109024","17592","56.2","(X)","(X)","(X)","(X)","(X)","607","69","2.5","3.9","1.2","1.8","8.1","7.1","2.1","3.4","3.1","3.5","29.2","11.3","8.7","7.6","20.9","8.4","11.7","7.1","12.5","6.8","95375","35356","110531","19171","(X)","(X)","52.6","(X)","(X)","(X)","405","92","0.0","10.0","1.7","2.7","8.6","10.3","0.0","10.0","1.7","2.5","23.5","13.6","7.4","10.6","24.0","10.6","16.0","9.2","17.0","10.0","106078","15846","N","N","(X)","(X)","(X)","(X)","(X)","(X)","87","43","41.4","29.0","11.5","15.8","4.6","7.3","0.0","36.2","6.9","14.7","10.3","16.9","20.7","19.6","4.6","7.4","0.0","36.2","0.0","36.2","-","**","35346","23356","(X)","(X)","(X)","(X)","36.8","(X)",
"1400000US06075030101","Census Tract 301.01; San Francisco County; California","2098","239","2.8","3.1","0.0","2.0","1.2","1.5","6.3","3.6","4.1","3.1","7.5","4.8","8.9","4.2","16.3","8.4","30.4","10.2","22.6","7.4","151384","12766","170355","24401","25.1","(X)","(X)","(X)","(X)","(X)","733","160","3.7","5.8","0.0","5.6","2.0","3.4","4.5","5.4","0.0","5.6","3.5","4.7","9.3","7.2","13.5","11.4","28.2","14.4","35.2","13.9","177543","11305","234877","54903","(X)","(X)","16.6","(X)","(X)","(X)","586","154","0.0","7.0","0.0","7.0","2.6","4.2","4.3","6.5","0.0","7.0","4.4","5.8","5.5","6.4","16.9","14.4","25.3","16.0","41.1","15.4","181061","27745","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1365","244","2.3","3.5","0.0","3.1","0.8","1.4","7.3","4.7","6.2","4.8","9.7","6.9","8.7","5.4","17.7","10.2","32.7","14.2","14.7","7.7","134597","33045","134720","16991","(X)","(X)","(X)","(X)","29.6","(X)",
"1400000US06075030102","Census Tract 301.02; San Francisco County; California","2120","213","10.7","6.2","1.9","2.2","1.6","1.9","2.2","1.9","0.9","1.6","7.5","4.6","3.6","2.7","13.2","6.9","5.0","3.1","53.4","8.2","206515","22177","236581","33354","35.1","(X)","(X)","(X)","(X)","(X)","931","163","4.4","4.8","2.3","3.2","0.0","4.5","2.0","3.2","0.0","4.5","0.0","4.5","1.5","2.5","8.7","5.6","8.2","5.2","72.9","9.8","250,000+","***","321727","57993","(X)","(X)","36.2","(X)","(X)","(X)","771","153","0.0","5.4","2.7","4.0","0.0","5.4","2.5","3.8","0.0","5.4","0.0","5.4","1.8","3.0","5.7","5.5","9.9","6.0","77.4","8.8","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1189","195","17.6","10.2","1.7","2.8","2.9","3.4","2.3","2.4","1.7","2.8","13.3","7.9","5.3","4.4","16.4","9.8","2.4","3.2","36.5","13.1","121495","46361","163606","35843","(X)","(X)","(X)","(X)","34.2","(X)",
"1400000US06075030201","Census Tract 302.01; San Francisco County; California","1971","274","7.9","7.7","1.6","1.6","2.5","2.2","9.3","6.4","3.1","2.3","10.2","4.5","11.3","4.5","12.5","5.3","8.5","3.0","33.1","7.9","115292","31349","154985","22450","26.9","(X)","(X)","(X)","(X)","(X)","857","192","12.1","15.6","0.0","4.8","0.6","1.2","4.7","4.2","2.7","3.1","8.2","6.5","11.2","8.0","15.6","9.4","6.9","4.9","38.0","12.3","131464","48634","184926","45895","(X)","(X)","35.4","(X)","(X)","(X)","644","116","0.0","6.4","0.0","6.4","0.8","1.6","4.3","4.5","3.6","3.9","8.7","7.7","14.9","10.2","11.2","8.0","9.2","6.2","47.4","12.3","173750","121215","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1114","213","4.6","4.4","2.9","2.8","3.9","3.8","12.8","11.0","3.5","3.3","11.8","6.1","11.3","5.4","11.0","5.7","8.9","4.1","29.3","9.5","97917","28207","131523","22173","(X)","(X)","(X)","(X)","20.4","(X)",
"1400000US06075030202","Census Tract 302.02; San Francisco County; California","2045","263","1.3","1.4","1.7","1.9","4.6","3.3","0.0","2.1","4.2","2.8","12.3","8.2","15.7","6.6","10.7","4.5","17.4","6.3","32.3","8.6","149306","31959","189065","33550","26.7","(X)","(X)","(X)","(X)","(X)","726","206","0.0","5.7","0.0","5.7","2.1","3.2","0.0","5.7","4.0","4.8","20.2","19.6","13.1","10.9","11.3","8.7","12.1","8.2","37.2","15.6","141957","60192","202099","62605","(X)","(X)","33.9","(X)","(X)","(X)","531","158","0.0","7.7","0.0","7.7","0.0","7.7","0.0","7.7","2.8","4.8","7.9","8.3","17.9","13.3","11.1","9.3","16.6","10.7","43.7","16.0","166417","71949","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1319","200","2.0","2.2","2.6","2.9","6.1","4.8","0.0","3.2","4.2","3.3","7.9","5.1","18.3","9.3","9.1","6.2","20.2","9.1","29.6","10.2","149769","60408","179901","39978","(X)","(X)","(X)","(X)","22.7","(X)",
"1400000US06075030301","Census Tract 303.01; San Francisco County; California","2542","294","1.2","1.2","3.1","3.6","0.6","0.9","3.9","4.1","2.9","2.4","4.8","3.3","7.4","6.0","12.7","6.2","19.1","7.5","44.2","8.5","191338","10374","233333","30587","28.8","(X)","(X)","(X)","(X)","(X)","1594","227","0.4","0.7","0.0","2.6","0.9","1.4","0.0","2.6","2.5","3.0","4.7","4.4","3.5","4.1","15.7","8.5","24.5","11.1","47.7","11.3","193400","64224","275764","47040","(X)","(X)","32.1","(X)","(X)","(X)","1276","214","0.0","3.3","0.0","3.3","0.0","3.3","0.0","3.3","0.0","3.3","2.9","3.1","2.4","4.1","10.6","6.5","29.7","12.9","54.5","12.3","232083","70265","N","N","(X)","(X)","(X)","(X)","(X)","(X)","948","288","2.6","3.5","8.2","9.6","0.0","4.4","10.5","10.5","3.5","4.6","5.1","5.7","14.0","14.5","7.7","8.3","13.8","9.6","34.5","15.8","140833","87314","159009","35389","(X)","(X)","(X)","(X)","23.3","(X)",
"1400000US06075030302","Census Tract 303.02; San Francisco County; California","1318","147","3.5","3.6","1.7","1.8","2.3","2.0","0.0","3.2","5.5","3.9","4.6","3.6","8.3","5.1","18.0","6.9","10.5","5.2","45.8","10.1","170000","52269","258084","71862","36.4","(X)","(X)","(X)","(X)","(X)","865","144","1.0","1.7","0.0","4.8","0.5","1.2","0.0","4.8","5.4","4.3","0.0","4.8","6.6","5.1","18.0","7.5","13.3","7.0","55.1","11.5","226528","52386","318068","99938","(X)","(X)","35.4","(X)","(X)","(X)","747","155","1.2","2.0","0.0","5.5","0.0","5.5","0.0","5.5","6.3","5.0","0.0","5.5","5.8","5.1","17.4","8.4","12.7","7.0","56.6","12.3","230625","53200","N","N","(X)","(X)","(X)","(X)","(X)","(X)","453","95","8.2","9.8","4.9","5.4","5.7","6.1","0.0","8.9","5.5","8.4","13.5","9.8","11.5","9.2","20.3","14.0","4.2","5.1","26.3","13.3","104688","48257","141760","34892","(X)","(X)","(X)","(X)","34.4","(X)",
"1400000US06075030400","Census Tract 304; San Francisco County; California","2193","326","0.9","1.1","4.5","6.6","2.7","2.1","0.0","1.9","5.7","4.5","8.8","4.6","8.8","7.5","22.1","9.5","8.4","4.6","38.1","7.8","140524","32400","250176","40583","35.8","(X)","(X)","(X)","(X)","(X)","1698","283","0.0","2.5","0.0","2.5","0.5","0.8","0.0","2.5","6.7","5.6","8.8","5.3","5.4","2.8","24.4","11.9","9.2","5.8","44.9","9.7","170000","52670","289424","49619","(X)","(X)","35.4","(X)","(X)","(X)","1469","290","0.0","2.8","0.0","2.8","0.6","0.9","0.0","2.8","6.4","6.4","5.4","3.8","5.6","3.1","24.3","13.4","7.1","4.9","50.6","10.8","204479","88173","N","N","(X)","(X)","(X)","(X)","(X)","(X)","495","223","4.0","5.3","20.0","25.7","10.1","10.4","0.0","8.2","2.4","3.2","9.9","10.2","20.2","27.3","12.7","8.4","5.9","6.1","14.7","9.1","80438","41190","99016","24973","(X)","(X)","(X)","(X)","32.1","(X)",
"1400000US06075030500","Census Tract 305; San Francisco County; California","1008","125","0.0","4.1","6.8","4.0","5.0","6.9","6.5","6.8","0.0","4.1","8.8","5.0","4.6","3.0","9.4","5.4","17.1","8.0","41.8","10.6","182375","29062","237778","43062","51.9","(X)","(X)","(X)","(X)","(X)","587","103","0.0","7.0","0.0","7.0","1.5","2.3","0.0","7.0","0.0","7.0","10.7","9.6","4.8","4.5","12.9","8.3","16.0","10.8","54.0","14.0","234010","87823","294332","66340","(X)","(X)","42.2","(X)","(X)","(X)","470","92","0.0","8.6","0.0","8.6","1.9","2.8","0.0","8.6","0.0","8.6","7.0","6.5","3.8","4.6","13.2","9.3","8.9","8.4","65.1","13.5","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","421","134","0.0","9.6","16.4","10.3","9.7","15.0","15.7","15.8","0.0","9.6","13.3","11.2","4.3","5.2","7.8","7.4","12.4","14.2","20.4","15.0","57969","51012","146534","55236","(X)","(X)","(X)","(X)","62.0","(X)",
"1400000US06075030600","Census Tract 306; San Francisco County; California","903","100","0.0","4.6","0.0","4.6","0.0","4.6","0.7","1.0","1.4","1.5","2.2","2.1","4.7","3.2","13.4","5.1","15.3","5.7","62.3","7.8","238750","23174","346124","48743","36.0","(X)","(X)","(X)","(X)","(X)","655","99","0.0","6.3","0.0","6.3","0.0","6.3","1.4","2.1","0.9","1.4","0.9","1.3","0.8","1.2","8.2","5.4","13.4","6.2","74.4","8.0","250,000+","***","409204","64128","(X)","(X)","33.1","(X)","(X)","(X)","594","93","0.0","6.9","0.0","6.9","0.0","6.9","0.0","6.9","0.0","6.9","1.0","1.4","0.8","1.3","9.1","6.1","12.0","7.0","77.1","9.3","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","248","73","0.0","15.7","0.0","15.7","0.0","15.7","2.4","3.7","2.8","4.0","5.6","6.5","14.9","11.4","23.4","13.8","20.2","11.6","30.6","14.4","153333","78778","175702","34063","(X)","(X)","(X)","(X)","43.5","(X)",
"1400000US06075030700","Census Tract 307; San Francisco County; California","2685","238","2.2","2.2","0.7","1.2","3.1","3.2","1.4","1.7","7.6","3.3","6.3","4.2","11.5","7.0","15.3","7.2","6.3","3.1","45.7","8.0","156827","69720","230684","29761","34.9","(X)","(X)","(X)","(X)","(X)","1847","249","0.9","1.2","0.0","2.3","1.6","2.3","1.2","2.0","5.0","4.5","4.0","3.5","15.5","9.4","10.2","5.3","4.2","3.1","57.3","10.0","224273","48560","266706","37782","(X)","(X)","30.3","(X)","(X)","(X)","1585","275","1.0","1.4","0.0","2.6","1.9","2.7","1.5","2.3","1.5","1.7","2.4","2.7","16.7","10.7","8.1","5.3","4.9","3.6","62.1","11.2","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","838","230","5.3","6.5","2.4","3.9","6.2","8.3","1.7","2.7","13.5","9.6","11.2","12.2","2.7","3.2","27.4","16.8","10.7","6.8","18.9","11.8","109744","37763","142187","38396","(X)","(X)","(X)","(X)","45.0","(X)",
"1400000US06075030800","Census Tract 308; San Francisco County; California","1998","272","1.2","1.3","2.3","3.5","2.3","2.1","0.0","2.1","2.3","2.3","5.5","3.4","10.6","5.2","20.8","7.2","6.3","3.3","48.9","8.5","190625","78401","350392","105348","36.9","(X)","(X)","(X)","(X)","(X)","1345","185","0.0","3.1","0.0","3.1","2.5","2.8","0.0","3.1","2.4","3.1","5.6","4.5","8.7","5.4","19.7","8.9","8.3","5.5","52.9","9.8","227784","80174","408654","152536","(X)","(X)","36.2","(X)","(X)","(X)","1208","203","0.0","3.5","0.0","3.5","1.6","2.4","0.0","3.5","2.6","3.5","4.8","4.3","9.7","6.1","16.8","9.1","5.5","4.7","58.9","9.9","249519","37155","N","N","(X)","(X)","(X)","(X)","(X)","(X)","653","232","3.5","4.4","7.0","10.8","2.0","3.3","0.0","6.3","2.0","3.6","5.2","5.6","14.4","12.3","23.1","13.3","6.6","5.1","36.1","19.5","132255","47184","224415","89021","(X)","(X)","(X)","(X)","38.4","(X)",
"1400000US06075030900","Census Tract 309; San Francisco County; California","2310","349","7.3","4.8","0.0","1.8","1.7","1.9","1.4","2.0","4.0","4.5","4.0","3.3","12.4","8.2","9.9","4.7","8.9","4.2","50.4","9.9","204375","69077","307224","58809","32.9","(X)","(X)","(X)","(X)","(X)","1855","274","4.9","5.5","0.0","2.3","0.0","2.3","1.1","2.5","5.0","5.5","3.5","3.8","5.7","3.6","13.3","6.3","9.9","4.8","56.7","9.2","238479","30820","353322","69196","(X)","(X)","33.7","(X)","(X)","(X)","1559","267","5.0","6.3","0.0","2.7","0.0","2.7","1.3","3.0","1.3","2.1","4.2","4.5","3.7","3.3","12.6","6.5","9.3","5.3","62.6","10.4","239992","56381","N","N","(X)","(X)","(X)","(X)","(X)","(X)","455","213","17.4","15.8","0.0","8.9","8.6","9.9","2.6","4.4","0.0","8.9","5.9","8.5","39.8","31.7","7.5","9.1","1.5","3.3","16.7","16.0","91642","21852","108253","39233","(X)","(X)","(X)","(X)","26.8","(X)",
"1400000US06075031000","Census Tract 310; San Francisco County; California","1540","197","3.2","2.5","6.0","6.1","3.2","2.4","0.6","1.0","3.1","2.2","6.8","3.6","9.0","5.2","6.6","3.6","11.6","5.4","49.7","9.3","196389","23171","256480","37386","29.9","(X)","(X)","(X)","(X)","(X)","1170","219","1.1","1.9","0.9","1.4","2.5","2.3","0.0","3.6","3.2","2.6","7.7","5.3","9.7","5.1","6.3","3.8","7.9","4.1","60.8","9.5","205521","38488","300170","42771","(X)","(X)","36.8","(X)","(X)","(X)","928","219","1.4","2.4","1.1","1.8","1.0","1.5","0.0","4.5","2.0","2.3","3.1","3.0","4.7","3.5","5.6","3.9","8.9","4.8","72.1","8.6","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","370","126","10.0","8.8","22.4","22.1","5.7","6.6","2.4","4.4","3.0","3.9","13.8","9.6","0.0","10.8","7.6","7.2","20.3","16.2","14.9","11.3","-","**","109297","45659","(X)","(X)","(X)","(X)","8.1","(X)",
"1400000US06075031100","Census Tract 311; San Francisco County; California","2387","247","2.4","1.9","3.4","3.6","2.7","3.2","2.6","2.6","5.9","4.0","4.8","3.0","4.3","2.6","10.9","4.5","13.0","6.3","49.9","8.1","197432","35067","235761","34904","26.1","(X)","(X)","(X)","(X)","(X)","1542","218","0.8","1.7","0.0","2.7","3.0","4.5","4.0","3.9","5.3","4.3","0.7","1.1","6.6","4.0","11.1","6.3","20.4","10.5","48.1","10.7","196136","39986","227188","34672","(X)","(X)","21.7","(X)","(X)","(X)","1231","223","1.1","2.1","0.0","3.4","3.7","5.7","0.0","3.4","3.1","3.1","0.0","3.4","5.4","4.2","9.7","7.1","19.7","11.5","57.2","12.5","217383","43743","N","N","(X)","(X)","(X)","(X)","(X)","(X)","845","168","5.3","4.8","9.7","10.0","2.2","3.7","0.0","4.9","7.0","6.6","12.2","7.8","0.0","4.9","12.8","6.8","9.7","6.7","41.1","10.9","150508","48230","239102","66332","(X)","(X)","(X)","(X)","34.0","(X)",
"1400000US06075031201","Census Tract 312.01; San Francisco County; California","1789","186","4.0","4.1","3.2","3.2","2.4","2.5","9.1","5.3","9.2","5.2","11.7","5.5","7.8","4.4","15.0","6.2","13.3","6.2","24.3","6.5","107648","23632","160964","41609","37.9","(X)","(X)","(X)","(X)","(X)","1142","177","1.7","2.7","1.3","1.8","3.0","3.6","6.2","5.7","9.2","7.3","13.8","8.2","6.7","4.4","11.6","6.5","15.1","8.9","31.3","9.3","122500","63144","187191","59235","(X)","(X)","38.1","(X)","(X)","(X)","816","182","0.0","5.1","0.2","0.4","1.0","1.8","3.8","3.8","6.7","5.5","12.4","9.3","5.6","5.2","9.6","7.0","21.2","11.6","39.5","12.2","180488","18305","N","N","(X)","(X)","(X)","(X)","(X)","(X)","647","141","10.2","10.2","6.5","8.0","1.4","2.2","14.2","10.6","7.1","6.5","8.5","7.6","12.7","9.2","20.2","9.8","10.0","8.2","9.1","7.0","78482","34882","98320","26591","(X)","(X)","(X)","(X)","36.3","(X)",
"1400000US06075031202","Census Tract 312.02; San Francisco County; California","818","72","5.1","5.5","2.8","3.0","1.0","1.1","2.8","2.2","4.3","3.9","4.4","3.2","10.0","5.4","15.9","7.3","22.9","9.3","30.8","8.5","156250","37911","182932","24323","56.7","(X)","(X)","(X)","(X)","(X)","601","79","5.3","7.1","0.0","6.8","0.0","6.8","3.2","2.6","3.8","5.1","7.2","4.8","20.1","12.0","16.3","9.3","19.1","10.3","25.0","10.4","123512","46755","171283","32147","(X)","(X)","56.1","(X)","(X)","(X)","365","95","0.0","11.0","0.0","11.0","0.0","11.0","1.9","2.7","0.8","1.7","7.4","6.7","21.9","12.8","17.5","11.6","10.7","8.9","39.7","14.5","150375","63214","N","N","(X)","(X)","(X)","(X)","(X)","(X)","217","64","4.6","6.1","10.6","10.7","3.7","4.2","1.8","2.7","5.5","5.6","0.9","2.1","13.4","11.5","14.7","10.4","18.4","13.6","26.3","15.8","119219","66805","161868","50055","(X)","(X)","(X)","(X)","58.5","(X)",
"1400000US06075031301","Census Tract 313.01; San Francisco County; California","1560","423","1.3","1.8","9.2","11.7","3.7","2.8","1.7","1.6","5.4","5.1","11.3","5.8","8.5","5.3","16.0","7.6","20.2","19.5","22.6","8.5","132222","53380","151834","27744","38.5","(X)","(X)","(X)","(X)","(X)","755","116","0.0","5.5","0.0","5.5","6.1","4.1","1.7","2.6","5.2","6.0","12.2","6.3","5.4","4.9","26.4","10.3","8.5","6.5","34.6","10.8","143464","22655","173325","26587","(X)","(X)","44.1","(X)","(X)","(X)","541","121","0.0","7.6","0.0","7.6","3.7","3.8","1.5","2.4","4.8","7.3","15.3","9.0","4.8","5.4","20.0","11.6","9.1","8.1","40.9","13.7","147446","68292","N","N","(X)","(X)","(X)","(X)","(X)","(X)","805","420","2.6","3.9","17.9","22.5","2.7","4.5","2.2","2.8","7.3","9.1","8.6","9.0","9.8","9.2","9.1","8.7","31.9","34.1","7.8","7.9","-","**","121861","47223","(X)","(X)","(X)","(X)","33.3","(X)",
